MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"CB6.4",10302,"BAY223","TWQM","MAIN","VADEQ","ODU","CB6.4",7/25/1995,15:03:00,10,4.00,6.00,2,"AP","D","S1","TP",,0.03700,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",10523,"BAY224","TWQM","MAIN","VADEQ","ODU","CB6.4",8/14/1995,15:10:00,12,5.00,6.00,4,"AP","D","S1","TP",,0.02500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",10523,"BAY224","TWQM","MAIN","VADEQ","ODU","CB6.4",8/14/1995,15:10:00,12,5.00,6.00,1,"S ","D","S1","TP",,0.02300,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17201,"BAY226","TWQM","MAIN","VADEQ","ODU","CB6.4",9/5/1995,15:34:00,9,2.00,4.00,1,"S ","D","S1","TP",,0.02300,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",25832,"BAY174","TWQM","MAIN","VADEQ","ODU","CB6.4",3/12/1993,12:00:00,9,4.00,5.00,1,"S ","D","S1","TP",,0.01700,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17065,"BAY225","TWQM","MAIN","VADEQ","ODU","CB6.4",8/22/1995,12:20:00,10,7.00,8.00,9,"BP","D","S1","TP",,0.05900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17201,"BAY226","TWQM","MAIN","VADEQ","ODU","CB6.4",9/5/1995,15:34:00,9,2.00,4.00,1,"AP","D","S1","TP",,0.02200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17065,"BAY225","TWQM","MAIN","VADEQ","ODU","CB6.4",8/22/1995,12:20:00,10,7.00,8.00,9,"B ","D","S1","TP",,0.06100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",25832,"BAY174","TWQM","MAIN","VADEQ","ODU","CB6.4",3/12/1993,12:00:00,9,4.00,5.00,3,"AP","D","S1","TP",,0.01900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17065,"BAY225","TWQM","MAIN","VADEQ","ODU","CB6.4",8/22/1995,12:20:00,10,7.00,8.00,6,"AP","D","S1","TP",,0.03200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17065,"BAY225","TWQM","MAIN","VADEQ","ODU","CB6.4",8/22/1995,12:20:00,10,7.00,8.00,1,"S ","D","S1","TP",,0.03000,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",10523,"BAY224","TWQM","MAIN","VADEQ","ODU","CB6.4",8/14/1995,15:10:00,12,5.00,6.00,11,"B ","D","S1","TP",,0.04500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",10523,"BAY224","TWQM","MAIN","VADEQ","ODU","CB6.4",8/14/1995,15:10:00,12,5.00,6.00,7,"BP","D","S1","TP",,0.04400,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",25832,"BAY174","TWQM","MAIN","VADEQ","ODU","CB6.4",3/12/1993,12:00:00,9,4.00,5.00,6,"BP","D","S1","TP",,0.02100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",25832,"BAY174","TWQM","MAIN","VADEQ","ODU","CB6.4",3/12/1993,12:00:00,9,4.00,5.00,8,"B ","D","S1","TP",,0.02100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",26264,"BAY176","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/1993,14:59:00,10,6.00,8.00,1,"S ","D","S1","TP","<",0.01800,"MG/L","D01A","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",26264,"BAY176","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/1993,14:59:00,10,6.00,8.00,1,"S ","D","S1","TP","<",0.01550,"MG/L","D01B","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21284,"BAY185","TWQM","MAIN","VADEQ","ODU","CB6.4",8/23/1993,12:55:00,10,2.00,5.00,1,"S ","D","S1","TP",,0.02600,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21284,"BAY185","TWQM","MAIN","VADEQ","ODU","CB6.4",8/23/1993,12:55:00,10,2.00,5.00,3,"AP","D","S1","TP",,0.02200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21512,"BAY186","TWQM","MAIN","VADEQ","ODU","CB6.4",9/15/1993,09:18:00,11,,,7,"BP","D","S1","TP",,0.03800,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21512,"BAY186","TWQM","MAIN","VADEQ","ODU","CB6.4",9/15/1993,09:18:00,11,,,10,"B ","D","S1","TP",,0.04100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21512,"BAY186","TWQM","MAIN","VADEQ","ODU","CB6.4",9/15/1993,09:18:00,11,,,1,"S ","D","S1","TP",,0.03900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21284,"BAY185","TWQM","MAIN","VADEQ","ODU","CB6.4",8/23/1993,12:55:00,10,2.00,5.00,9,"B ","D","S1","TP",,0.04900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21284,"BAY185","TWQM","MAIN","VADEQ","ODU","CB6.4",8/23/1993,12:55:00,10,2.00,5.00,4,"BP","D","S1","TP",,0.03600,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21512,"BAY186","TWQM","MAIN","VADEQ","ODU","CB6.4",9/15/1993,09:18:00,11,,,4,"AP","D","S1","TP",,0.04100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21734,"BAY187","TWQM","MAIN","VADEQ","ODU","CB6.4",9/29/1993,09:57:00,11,,,1,"S ","D","S1","TP",,0.02700,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21734,"BAY187","TWQM","MAIN","VADEQ","ODU","CB6.4",9/29/1993,09:57:00,11,,,4,"AP","D","S1","TP",,0.02400,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21734,"BAY187","TWQM","MAIN","VADEQ","ODU","CB6.4",9/29/1993,09:57:00,11,,,7,"BP","D","S1","TP",,0.02500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21923,"BAY188","TWQM","MAIN","VADEQ","ODU","CB6.4",10/13/1993,09:58:00,11,,,1,"S ","D","S1","TP",,0.02700,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21734,"BAY187","TWQM","MAIN","VADEQ","ODU","CB6.4",9/29/1993,09:57:00,11,,,10,"B ","D","S1","TP",,0.02800,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21923,"BAY188","TWQM","MAIN","VADEQ","ODU","CB6.4",10/13/1993,09:58:00,11,,,3,"AP","D","S1","TP",,0.03300,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21923,"BAY188","TWQM","MAIN","VADEQ","ODU","CB6.4",10/13/1993,09:58:00,11,,,7,"BP","D","S1","TP",,0.03600,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",21923,"BAY188","TWQM","MAIN","VADEQ","ODU","CB6.4",10/13/1993,09:58:00,11,,,10,"B ","D","S1","TP",,0.04100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22218,"BAY190","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1993,10:20:00,12,,,1,"S ","D","S1","TP",,0.02300,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22218,"BAY190","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1993,10:20:00,12,,,4,"AP","D","S1","TP",,0.02500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22218,"BAY190","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1993,10:20:00,12,,,9,"BP","D","S1","TP",,0.02400,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22218,"BAY190","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1993,10:20:00,12,,,11,"B ","D","S1","TP",,0.02400,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22441,"BAY191","TWQM","MAIN","VADEQ","ODU","CB6.4",12/6/1993,10:09:00,10,,,3,"AP","D","S1","TP",,0.02300,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22441,"BAY191","TWQM","MAIN","VADEQ","ODU","CB6.4",12/6/1993,10:09:00,10,,,1,"S ","D","S1","TP",,0.02500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22441,"BAY191","TWQM","MAIN","VADEQ","ODU","CB6.4",12/6/1993,10:09:00,10,,,6,"BP","D","S1","TP",,0.02400,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22754,"BAY192","TWQM","MAIN","VADEQ","ODU","CB6.4",1/6/1994,14:01:00,9,4.00,5.00,1,"S ","D","S1","TP",,0.01600,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22441,"BAY191","TWQM","MAIN","VADEQ","ODU","CB6.4",12/6/1993,10:09:00,10,,,9,"B ","D","S1","TP",,0.02200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22754,"BAY192","TWQM","MAIN","VADEQ","ODU","CB6.4",1/6/1994,14:01:00,9,4.00,5.00,3,"AP","D","S1","TP",,0.01900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22754,"BAY192","TWQM","MAIN","VADEQ","ODU","CB6.4",1/6/1994,14:01:00,9,4.00,5.00,6,"BP","D","S1","TP",,0.02200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22754,"BAY192","TWQM","MAIN","VADEQ","ODU","CB6.4",1/6/1994,14:01:00,9,4.00,5.00,8,"B ","D","S1","TP",,0.01900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22934,"BAY193","TWQM","MAIN","VADEQ","ODU","CB6.4",2/7/1994,13:35:00,10,7.00,8.00,8,"BP","D","S1","TP",,0.02100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22934,"BAY193","TWQM","MAIN","VADEQ","ODU","CB6.4",2/7/1994,13:35:00,10,7.00,8.00,1,"S ","D","S1","TP",,0.01500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22934,"BAY193","TWQM","MAIN","VADEQ","ODU","CB6.4",2/7/1994,13:35:00,10,7.00,8.00,7,"AP","D","S1","TP",,0.01900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",22934,"BAY193","TWQM","MAIN","VADEQ","ODU","CB6.4",2/7/1994,13:35:00,10,7.00,8.00,9,"B ","D","S1","TP",,0.02400,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",23152,"BAY194","TWQM","MAIN","VADEQ","ODU","CB6.4",3/7/1994,13:39:00,10,2.00,4.00,1,"S ","D","S1","TP",,0.01400,"MG/L","D01 ","AMRL","QQ",,,,37.23653,-76.20799,"T3"
"CB6.4",23152,"BAY194","TWQM","MAIN","VADEQ","ODU","CB6.4",3/7/1994,13:39:00,10,2.00,4.00,1,"AP","D","S1","TP",,0.01400,"MG/L","D01 ","AMRL","QQ",,,,37.23653,-76.20799,"T3"
"CB6.4",23152,"BAY194","TWQM","MAIN","VADEQ","ODU","CB6.4",3/7/1994,13:39:00,10,2.00,4.00,5,"BP","D","S1","TP",,0.02200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",23152,"BAY194","TWQM","MAIN","VADEQ","ODU","CB6.4",3/7/1994,13:39:00,10,2.00,4.00,9,"B ","D","S1","TP",,0.02500,"MG/L","D01 ","AMRL","QQ",,,,37.23653,-76.20799,"T3"
"CB6.4",17201,"BAY226","TWQM","MAIN","VADEQ","ODU","CB6.4",9/5/1995,15:34:00,9,2.00,4.00,5,"BP","D","S1","TP",,0.03100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17201,"BAY226","TWQM","MAIN","VADEQ","ODU","CB6.4",9/5/1995,15:34:00,9,2.00,4.00,8,"B ","D","S1","TP",,0.04000,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17468,"BAY227","TWQM","MAIN","VADEQ","ODU","CB6.4",9/21/1995,15:17:00,10,4.00,6.00,1,"S ","D","S1","TP",,0.02700,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17468,"BAY227","TWQM","MAIN","VADEQ","ODU","CB6.4",9/21/1995,15:17:00,10,4.00,6.00,3,"AP","D","S1","TP",,0.02600,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17468,"BAY227","TWQM","MAIN","VADEQ","ODU","CB6.4",9/21/1995,15:17:00,10,4.00,6.00,7,"BP","D","S1","TP",,0.04200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17754,"BAY229","TWQM","MAIN","VADEQ","ODU","CB6.4",10/18/1995,14:45:00,11,,,1,"S ","D","S1","TP",,0.02300,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17468,"BAY227","TWQM","MAIN","VADEQ","ODU","CB6.4",9/21/1995,15:17:00,10,4.00,6.00,9,"B ","D","S1","TP",,0.05200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17754,"BAY229","TWQM","MAIN","VADEQ","ODU","CB6.4",10/18/1995,14:45:00,11,,,4,"AP","D","S1","TP",,0.02200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17955,"BAY230","TWQM","MAIN","VADEQ","ODU","CB6.4",11/13/1995,12:50:00,11,,,1,"S ","D","S1","TP",,0.02000,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17754,"BAY229","TWQM","MAIN","VADEQ","ODU","CB6.4",10/18/1995,14:45:00,11,,,10,"B ","D","S1","TP",,0.02400,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17754,"BAY229","TWQM","MAIN","VADEQ","ODU","CB6.4",10/18/1995,14:45:00,11,,,8,"BP","D","S1","TP",,0.02100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17955,"BAY230","TWQM","MAIN","VADEQ","ODU","CB6.4",11/13/1995,12:50:00,11,,,7,"BP","D","S1","TP",,0.02100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17955,"BAY230","TWQM","MAIN","VADEQ","ODU","CB6.4",11/13/1995,12:50:00,11,,,3,"AP","D","S1","TP",,0.01900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18246,"BAY231","TWQM","MAIN","VADEQ","ODU","CB6.4",12/12/1995,15:09:00,11,,,1,"S ","D","S1","TP",,0.02100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",17955,"BAY230","TWQM","MAIN","VADEQ","ODU","CB6.4",11/13/1995,12:50:00,11,,,10,"B ","D","S1","TP",,0.02100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18246,"BAY231","TWQM","MAIN","VADEQ","ODU","CB6.4",12/12/1995,15:09:00,11,,,4,"AP","D","S1","TP",,0.02300,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18246,"BAY231","TWQM","MAIN","VADEQ","ODU","CB6.4",12/12/1995,15:09:00,11,,,8,"BP","D","S1","TP",,0.02500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18246,"BAY231","TWQM","MAIN","VADEQ","ODU","CB6.4",12/12/1995,15:09:00,11,,,10,"B ","D","S1","TP",,0.02700,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18424,"BAY232","TWQM","MAIN","VADEQ","ODU","CB6.4",1/23/1996,11:43:00,9,,,1,"S ","D","S1","TP",,0.02200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18424,"BAY232","TWQM","MAIN","VADEQ","ODU","CB6.4",1/23/1996,11:43:00,9,,,3,"AP","D","S1","TP",,0.02400,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18424,"BAY232","TWQM","MAIN","VADEQ","ODU","CB6.4",1/23/1996,11:43:00,9,,,6,"BP","D","S1","TP",,0.03100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18424,"BAY232","TWQM","MAIN","VADEQ","ODU","CB6.4",1/23/1996,11:43:00,9,,,8,"B ","D","S1","TP",,0.02700,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18667,"BAY233","TWQM","MAIN","VADEQ","ODU","CB6.4",2/13/1996,13:15:00,11,8.00,10.00,1,"S ","D","S1","TP",,0.02100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18667,"BAY233","TWQM","MAIN","VADEQ","ODU","CB6.4",2/13/1996,13:15:00,11,8.00,10.00,8,"AP","D","S1","TP",,0.05000,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18667,"BAY233","TWQM","MAIN","VADEQ","ODU","CB6.4",2/13/1996,13:15:00,11,8.00,10.00,10,"BP","D","S1","TP",,0.04000,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18667,"BAY233","TWQM","MAIN","VADEQ","ODU","CB6.4",2/13/1996,13:15:00,11,8.00,10.00,10,"B ","D","S1","TP",,0.04500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18997,"BAY234","TWQM","MAIN","VADEQ","ODU","CB6.4",3/18/1996,09:43:00,10,4.00,7.00,1,"S ","D","S1","TP","<",0.00600,"MG/L","D01B","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18997,"BAY234","TWQM","MAIN","VADEQ","ODU","CB6.4",3/18/1996,09:43:00,10,4.00,7.00,4,"AP","D","S1","TP","<",0.01200,"MG/L","D01A","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18997,"BAY234","TWQM","MAIN","VADEQ","ODU","CB6.4",3/18/1996,09:43:00,10,4.00,7.00,4,"AP","D","S1","TP","<",0.00850,"MG/L","D01B","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18997,"BAY234","TWQM","MAIN","VADEQ","ODU","CB6.4",3/18/1996,09:43:00,10,4.00,7.00,1,"S ","D","S1","TP","<",0.01200,"MG/L","D01A","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18997,"BAY234","TWQM","MAIN","VADEQ","ODU","CB6.4",3/18/1996,09:43:00,10,4.00,7.00,8,"BP","D","S1","TP",,0.01500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35372,"BAY154","TWQM","MAIN","VADEQ","ODU","CB6.4",3/10/1992,13:22:00,10,6.00,8.00,1,"S ","D","S1","TP","<",0.01200,"MG/L","D01A","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35372,"BAY154","TWQM","MAIN","VADEQ","ODU","CB6.4",3/10/1992,13:22:00,10,6.00,8.00,1,"S ","D","S1","TP","<",0.00600,"MG/L","D01B","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",18997,"BAY234","TWQM","MAIN","VADEQ","ODU","CB6.4",3/18/1996,09:43:00,10,4.00,7.00,9,"B ","D","S1","TP",,0.14200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35372,"BAY154","TWQM","MAIN","VADEQ","ODU","CB6.4",3/10/1992,13:22:00,10,6.00,8.00,5,"AP","D","S1","TP","<",0.01200,"MG/L","D01A","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35372,"BAY154","TWQM","MAIN","VADEQ","ODU","CB6.4",3/10/1992,13:22:00,10,6.00,8.00,5,"AP","D","S1","TP","<",0.00600,"MG/L","D01B","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35372,"BAY154","TWQM","MAIN","VADEQ","ODU","CB6.4",3/10/1992,13:22:00,10,6.00,8.00,9,"BP","D","S1","TP","<",0.01300,"MG/L","D01A","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35372,"BAY154","TWQM","MAIN","VADEQ","ODU","CB6.4",3/10/1992,13:22:00,10,6.00,8.00,9,"BP","D","S1","TP","<",0.01050,"MG/L","D01B","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35372,"BAY154","TWQM","MAIN","VADEQ","ODU","CB6.4",3/10/1992,13:22:00,10,6.00,8.00,9,"B ","D","S1","TP","<",0.01400,"MG/L","D01A","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35372,"BAY154","TWQM","MAIN","VADEQ","ODU","CB6.4",3/10/1992,13:22:00,10,6.00,8.00,9,"B ","D","S1","TP","<",0.01150,"MG/L","D01B","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35860,"BAY156","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/1992,11:31:00,11.5,8.00,10.00,1,"S ","D","S1","TP",,0.01500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35860,"BAY156","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/1992,11:31:00,11.5,8.00,10.00,7,"AP","D","S1","TP",,0.01700,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35860,"BAY156","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/1992,11:31:00,11.5,8.00,10.00,10.5,"BP","D","S1","TP",,0.01600,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",35860,"BAY156","TWQM","MAIN","VADEQ","ODU","CB6.4",4/14/1992,11:31:00,11.5,8.00,10.00,10.5,"B ","D","S1","TP",,0.01800,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",31121,"BAY165","TWQM","MAIN","VADEQ","ODU","CB6.4",8/24/1992,14:58:00,8.5,4.00,6.00,3,"AP","D","S1","TP",,0.02500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",31121,"BAY165","TWQM","MAIN","VADEQ","ODU","CB6.4",8/24/1992,14:58:00,8.5,4.00,6.00,1,"S ","D","S1","TP",,0.04000,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129124,"BAY252","TWQM","MAIN","VADEQ","ODU","CB6.4",1/14/1997,12:31:00,12,,,11,"B ","D","S1","TP",,0.05200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129124,"BAY252","TWQM","MAIN","VADEQ","ODU","CB6.4",1/14/1997,12:31:00,12,,,8,"BP","D","S1","TP",,0.04300,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129124,"BAY252","TWQM","MAIN","VADEQ","ODU","CB6.4",1/14/1997,12:31:00,12,,,4,"AP","D","S1","TP",,0.03500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129357,"BAY253","TWQM","MAIN","VADEQ","ODU","CB6.4",2/10/1997,12:32:00,11,1.00,9.00,1,"S ","D","S1","TP",,0.02900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129357,"BAY253","TWQM","MAIN","VADEQ","ODU","CB6.4",2/10/1997,12:32:00,11,1.00,9.00,1,"AP","D","S1","TP",,0.01900,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129511,"BAY254","TWQM","MAIN","VADEQ","ODU","CB6.4",3/4/1997,11:12:00,11,5.00,7.00,1,"S ","D","S1","TP",,0.02000,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129357,"BAY253","TWQM","MAIN","VADEQ","ODU","CB6.4",2/10/1997,12:32:00,11,1.00,9.00,10,"B ","D","S1","TP",,0.03500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129511,"BAY254","TWQM","MAIN","VADEQ","ODU","CB6.4",3/4/1997,11:12:00,11,5.00,7.00,4,"AP","D","S1","TP",,0.03200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129511,"BAY254","TWQM","MAIN","VADEQ","ODU","CB6.4",3/4/1997,11:12:00,11,5.00,7.00,10,"B ","D","S1","TP",,0.03500,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129511,"BAY254","TWQM","MAIN","VADEQ","ODU","CB6.4",3/4/1997,11:12:00,11,5.00,7.00,8,"BP","D","S1","TP",,0.02100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129850,"BAY256","TWQM","MAIN","VADEQ","ODU","CB6.4",4/4/1997,15:10:00,10,5.00,6.00,1,"S ","D","S1","TP",,0.03600,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129850,"BAY256","TWQM","MAIN","VADEQ","ODU","CB6.4",4/4/1997,15:10:00,10,5.00,6.00,4,"AP","D","S1","TP",,0.03400,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129850,"BAY256","TWQM","MAIN","VADEQ","ODU","CB6.4",4/4/1997,15:10:00,10,5.00,6.00,7,"BP","D","S1","TP",,0.04100,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",129850,"BAY256","TWQM","MAIN","VADEQ","ODU","CB6.4",4/4/1997,15:10:00,10,5.00,6.00,9,"B ","D","S1","TP",,0.04200,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",130335,"BAY258","TWQM","MAIN","VADEQ","ODU","CB6.4",5/14/1997,13:58:00,11,6.00,7.00,5,"AP","D","S1","TP","<",0.01640,"MG/L","D01A","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",130335,"BAY258","TWQM","MAIN","VADEQ","ODU","CB6.4",5/14/1997,13:58:00,11,6.00,7.00,5,"AP","D","S1","TP","<",0.01520,"MG/L","D01B","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",130335,"BAY258","TWQM","MAIN","VADEQ","ODU","CB6.4",5/14/1997,13:58:00,11,6.00,7.00,1,"S ","D","S1","TP",,0.01700,"MG/L","D01 ","AMRL",,,,,37.23653,-76.20799,"T3"
